ID	Task_duration_Pr_Slider	Working_time_Pr_Slider	mouse_dist__Pr_Slider	speed_mean__Pr_Slider	speed_sd__Pr_Slider	pos_accel_mean_Pr_Slider	pos_accel_sd_Pr_Slider	neg_accel_mean_Pr_Slider	neg_accel_sd_Pr_Slider	angle_mean__Pr_Slider	angle_sd__Pr_Slider	x_flips__Pr_Slider	y_flips__Pr_Slider	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_Slider	Working_time_Con_Slider	mouse_dist__Con_Slider	speed_mean__Con_Slider	speed_sd__Con_Slider	pos_accel_mean_Con_Slider	pos_accel_sd_Con_Slider	neg_accel_mean_Con_Slider	neg_accel_sd_Con_Slider	angle_mean__Con_Slider	angle_sd__Con_Slider	x_flips__Con_Slider	y_flips__Con_Slider	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
TI9KvKuFrJULYw4EbtYs8vfRl2i2	52.975	42.354	10179.858190086943	240.5732879638672	590.3045654296875	6.83451509475708	20.03618812561035	-6.367129325866699	16.92951774597168	5.38962906946679	18.074744645983234	31.0	55.0	0.0	4.0	2.5	3.75	2.75	0.0	60.057	48.584	10111.869864097265	208.64273071289062	532.6957397460938	5.718343734741211	14.783868789672852	-5.310434818267822	13.809967041015625	5.416762373654498	17.11590286443699	33.0	61.0	1.0	3.0	2.75	4.0	3.0	0.0	0.0	1954.0	1.0	3.0
TIKv37FeCVQp43yGAB0TXHORWAn2	28.344	24.413	9976.59696367398	409.54833984375	934.9974975585938	7.740444183349609	21.154529571533203	-7.063508987426758	17.70351791381836	6.446807993058859	22.088270976786543	25.0	59.0	0.0	3.0	2.25	3.5	1.25	0.0	22.497	17.9	9483.13581012564	530.8220825195312	1038.116455078125	9.822958946228027	25.1306209564209	-8.829859733581543	18.59649658203125	8.294555528384043	22.553505960980853	23.0	59.0	0.0	2.0	1.5	2.75	2.25	2.0	0.0	1987.0	2.0	4.0
TK7hgjwTByZ8X975RAtxNklHRsg1	85.291	71.834	16225.041234974415	226.2433624267578	486.2492980957031	5.546425819396973	15.95856761932373	-5.384824752807617	15.653313636779785	13.92867978829935	28.215600080312377	176.0	272.0	2.0	2.0	2.0	2.0	2.5	2.0	82.7	69.023	13337.059912597895	194.09242248535156	447.2098388671875	4.909837245941162	16.228235244750977	-4.808874130249023	13.7304105758667	13.996892901370533	27.920949751862164	139.0	252.0	1.0	2.0	1.75	2.0	2.0	2.0	0.0	1959.0	2.0	5.0
TQNYs3pMSOPamFZX9V08IigN6M82	48.223	37.587	9369.037765462177	250.8444061279297	567.4559326171875	3.9440317153930664	13.861591339111328	-3.8361856937408447	10.522100448608398	3.7446099946966465	16.112796078136864	24.0	30.0	2.0	3.0	3.0	4.0	3.0	0.0	42.751	34.47	9491.535155393714	278.75286865234375	598.4678955078125	4.818674564361572	15.571319580078125	-4.611626148223877	11.299830436706543	3.696795756313008	15.744709222864293	22.0	30.0	2.0	3.0	3.0	4.0	3.0	0.0	0.0	1954.0	1.0	4.0
TQQl6iADafXEukVwMrBFVEQJQOC2	36.437	28.006	9261.923171464829	333.94354248046875	527.1878051757812	5.507908344268799	12.037642478942871	-5.186198711395264	10.976215362548828	3.854852643068406	14.53133129896866	22.0	26.0	0.0	3.0	3.0	4.0	2.0	0.0	39.655	29.382	9448.212762812083	323.18157958984375	581.38330078125	5.7712321281433105	14.648822784423828	-5.553842067718506	12.667865753173828	4.574218260760989	17.864761874584893	25.0	30.0	0.0	2.0	2.75	3.5	2.25	0.0	1.0	1960.0	1.0	4.0
TWgt8GgLNXcCjEpy0KGR6hrrQH52	50.83	37.619	9573.572663412942	257.2503662109375	681.9306030273438	3.8308944702148438	15.219696998596191	-3.544020175933838	12.674925804138184	4.602740810823733	21.578129979183533	39.0	46.0	1.0	2.0	2.25	2.75	1.25	0.0	47.942	38.59	9639.536007903575	252.01402282714844	518.616455078125	2.6567256450653076	8.942981719970703	-2.475649118423462	6.8398003578186035	4.086275252249465	20.03000317223678	36.0	40.0	2.0	2.0	2.0	2.75	1.75	1.0	0.0	1988.0	1.0	5.0
TYY3viIfdhgdc2wimWSwxyMJqV82	28.088	23.1	9324.455374144512	407.09259033203125	781.0963745117188	6.240257740020752	17.161287307739258	-5.87896203994751	15.151355743408203	3.9674935486905283	17.766974894477922	21.0	26.0	0.0	0.0	1.75	3.25	2.25	0.0	29.356	21.822	9264.384049955115	426.8318176269531	727.2782592773438	6.222912788391113	15.188785552978516	-5.4735331535339355	11.777499198913574	4.43714820549972	17.518746132534833	19.0	23.0	0.0	0.0	1.5	1.75	1.75	0.0	0.0	1978.0	1.0	5.0
Tpg4ZXiembcwXEy8ID72u189AYP2	41.887	34.15	10016.717483385033	293.40118408203125	644.968017578125	6.353127479553223	15.936388969421387	-6.129892349243164	16.78536033630371	6.09156824683156	18.80652876322006	27.0	33.0	2.0	3.0	2.5	2.75	3.5	1.0	36.461	29.294	9588.421909601322	328.48309326171875	704.1605834960938	7.286462306976318	18.617048263549805	-7.387640953063965	18.85268211364746	5.340571882364877	18.85402472843078	29.0	28.0	3.0	4.0	2.0	2.0	2.75	1.0	1.0	1948.0	2.0	5.0
TsYON8APXQV9Fieb6d2SVLxz97F2	50.072	42.523	10605.89692019159	249.4918212890625	523.1384887695312	3.8602592945098877	11.991087913513184	-3.5750296115875244	10.943982124328613	7.674884099434775	19.247994587805195	27.0	74.0	0.0	4.0	2.75	2.5	3.0	0.0	46.143	37.543	9813.862633643017	262.4378662109375	492.7835998535156	3.7013368606567383	10.158150672912598	-3.593867063522339	9.868477821350098	7.0455044014307235	17.422599877418886	21.0	82.0	0.0	4.0	2.75	3.25	2.25	0.0	0.0	1957.0	1.0	3.0
Tt0WNNOwjZegn1KO9pQx8csrjXR2	33.987	27.528	10272.537175267222	374.4318542480469	938.3467407226562	6.892951965332031	21.55105972290039	-6.823764801025391	20.3324031829834	7.876888364204016	23.265819783891594	37.0	69.0	3.0	3.0	2.0	1.75	2.5	3.0	31.957	26.307	10934.282074070263	416.7822265625	995.6832275390625	7.76861047744751	23.420726776123047	-7.35443639755249	18.469627380371094	7.732871456583239	22.640322341853825	38.0	68.0	1.0	4.0	2.25	3.0	2.75	1.0	1.0	1967.0	1.0	5.0
TvYjOAUm9tXejKykakUOqHvRQsi2	35.816	26.721	9464.034758995229	355.857666015625	713.3306274414062	5.714532852172852	16.559080123901367	-5.748269557952881	14.676623344421387	5.235332012485593	16.86691136842692	23.0	37.0	1.0	3.0	2.25	3.0	3.0	0.0	30.257	23.132	9502.632344511458	411.904296875	797.0548095703125	7.261628150939941	19.52068519592285	-6.88851261138916	16.775367736816406	5.772885769629927	20.42652129432951	27.0	41.0	2.0	4.0	2.75	3.25	3.0	0.0	1.0	1960.0	1.0	5.0
TzyEcLha2QMDZFkNHars0Y4IPjb2	38.959	31.569	9391.09185923411	298.5564270019531	574.2552490234375	4.709403991699219	12.375459671020508	-4.653031349182129	11.274667739868164	5.91631805578738	18.250629426898765	23.0	41.0	0.0	4.0	2.5	3.75	2.5	0.0	35.652	29.454	9723.135358996276	330.8876953125	696.0702514648438	5.592846393585205	15.156667709350586	-5.189201354980469	13.490596771240234	6.238364293567495	18.776208424117808	27.0	24.0	0.0	4.0	2.5	3.75	2.5	0.0	0.0	1958.0	2.0	3.0
U0tiJB1ooQRLLH0atdgjAyMGqhD2	31.287	23.369	9489.79960744306	411.8836669921875	754.4619750976562	6.66527795791626	16.82074546813965	-6.224121570587158	14.014628410339355	6.86178015813934	22.433631240467566	22.0	46.0	1.0	2.0	1.5	2.5	1.75	0.0	38.721	28.52	9269.290164290505	326.78619384765625	649.7806396484375	5.468202590942383	16.650842666625977	-5.1329026222229	13.13988971710205	5.930445528046141	19.485489314912023	25.0	41.0	1.0	2.0	1.5	2.0	1.5	0.0	0.0	1982.0	1.0	4.0
UB4dVpZpFsa676HMxKxR1qPZaZp2	94.895	68.559	10717.290988608758	156.5482177734375	353.9981689453125	2.5914602279663086	7.729121685028076	-2.568608283996582	8.743431091308594	2.774487251082505	10.972480432470249	29.0	32.0	2.0	3.0	2.25	3.5	2.25	0.0	52.733	42.258	10225.511787861258	242.25328063964844	442.9515380859375	4.084322452545166	9.653942108154297	-3.9480679035186768	9.089516639709473	4.3058426942514725	14.632463150045584	23.0	32.0	2.0	3.0	1.75	2.0	2.75	1.0	1.0	1952.0	1.0	3.0
UCX3cLvMnlUODpN6uXsUssR2ZS53	29.392	23.668	9613.998929979072	411.64630126953125	747.3373413085938	6.882927894592285	15.717835426330566	-6.116221904754639	13.29238224029541	6.641089231522484	20.919036033428345	24.0	57.0	2.0	2.0	1.75	2.25	1.25	2.0	44.122	35.636	11058.662461377186	424.6798095703125	892.1334228515625	8.25558853149414	22.638248443603516	-7.561272621154785	17.601924896240234	6.0133098965524185	22.051391564204764	32.0	56.0	2.0	2.0	1.5	2.25	1.5	3.0	0.0	1998.0	1.0	1.0
UFMcuqubAJVjOTwu8eJ1mjTwrWc2	35.673	27.206	9547.090851441384	352.2261962890625	753.7581176757812	5.778244972229004	17.560148239135742	-5.543737411499023	14.205894470214844	4.224729929527556	19.12238350993666	23.0	33.0	0.0	4.0	3.0	4.0	3.0	0.0	35.306	24.958	9226.650402689984	373.02001953125	716.7615356445312	5.89609956741333	16.294151306152344	-5.099747657775879	11.203238487243652	4.177334379379876	18.636457505146435	21.0	20.0	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1961.0	2.0	4.0
URGdWyqM7iVDGB0OgOf5R3zNsjZ2	38.463	31.46	12551.555896993304	399.4130859375	880.4757690429688	8.213475227355957	23.834203720092773	-7.8566789627075195	25.95037078857422	6.877614321024349	21.521687537622814	40.0	75.0	2.0	2.0	1.25	1.0	1.5	2.0	58.23	41.949	17888.43595766931	426.6770935058594	1254.4222412109375	10.190366744995117	66.94187927246094	-9.850489616394043	65.57735443115234	8.158174658712989	23.136183432697674	54.0	99.0	3.0	1.0	1.25	1.0	1.75	3.0	1.0	1966.0	2.0	5.0
USCKP5a0FbZA3JnneVkzSQF7z7p1	46.615	37.652	11457.419974929431	304.7996826171875	760.5614013671875	5.679848670959473	19.585233688354492	-5.646797180175781	19.734949111938477	5.270349036295536	17.539719802307335	39.0	42.0	3.0	2.0	2.25	2.5	1.75	3.0	52.725	36.738	10126.786984825958	276.1223449707031	684.3704833984375	4.967543125152588	17.708372116088867	-4.858238220214844	13.323236465454102	4.988935461933356	16.501510821672138	26.0	43.0	2.0	2.0	2.0	2.25	1.5	3.0	0.0	1967.0	2.0	2.0
UXFCDLAWI9NZHKLxJ5pCcYUTWBL2	39.998	30.889	9306.058684868101	305.01666259765625	568.4546508789062	5.091254234313965	11.326558113098145	-4.770246982574463	10.941200256347656	4.052470253734681	16.731574845145758	19.0	42.0	3.0	3.0	1.75	2.75	2.5	1.0	41.341	32.592	9284.04192544876	286.9430236816406	536.9343872070312	4.588186264038086	10.434494018554688	-4.634934425354004	10.979207038879395	4.569833780721	16.984455887927233	21.0	44.0	2.0	2.0	1.25	2.0	2.75	2.0	0.0	1965.0	2.0	4.0
UXd3ymPiLzdKRpobFx8k64b6Csv2	56.712	46.853	11869.065265508121	255.0841522216797	613.4407348632812	4.199779033660889	14.518546104431152	-4.029872894287109	14.951889991760254	5.077531755453737	14.979244392990879	29.0	32.0	0.0	1.0	1.75	2.0	1.5	2.0	62.349	47.825	7985.561705057742	169.6529083251953	466.2071228027344	2.853044271469116	10.904727935791016	-2.7120416164398193	9.796258926391602	4.394712284382753	15.578039736394642	21.0	36.0	0.0	1.0	1.75	2.5	1.5	2.0	1.0	1958.0	1.0	2.0
UdFRAVFyq9V1dO1lGgrKoYGarV33	34.764	27.142	9274.135635688708	343.4865417480469	590.5873413085938	7.603651523590088	16.341344833374023	-7.570052623748779	16.630727767944336	4.853533597564745	20.41507935522738	23.0	38.0	0.0	4.0	3.0	4.0	3.0	0.0	31.993	25.604	9142.399254516658	358.52545166015625	621.2830810546875	7.719245433807373	17.46638298034668	-7.275446891784668	16.64961814880371	4.843995544468558	18.36648720353527	20.0	39.0	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1959.0	2.0	3.0
UfTe0BN9ifTlRBZ645z2VyqPO622	70.507	54.547	13399.9033291903	245.689453125	861.7736206054688	5.477304935455322	22.495141983032227	-5.437144756317139	23.664283752441406	6.784044499541233	21.885526950229444	61.0	106.0	1.0	2.0	2.0	2.75	2.0	0.0	52.803	40.64	11480.700399273786	286.0164794921875	1008.0072631835938	6.826315402984619	26.24583625793457	-6.760797023773193	30.420629501342773	7.032501454421118	23.102590484212048	60.0	79.0	2.0	2.0	2.25	3.5	2.5	0.0	1.0	1961.0	1.0	3.0
Uj2gpo8qPJTA3N70peGanASo7gC2	50.857	43.71	11522.161886716225	263.8763732910156	608.804443359375	5.730428695678711	18.32177734375	-5.634612083435059	18.31330108642578	5.540238827929961	18.188515792956807	33.0	52.0	1.0	4.0	2.25	2.25	2.5	0.0	51.071	39.982	11350.018130602097	284.3547058105469	665.0301513671875	6.360909461975098	21.609779357910156	-6.286255359649658	21.998882293701172	4.962279945685211	18.22637538539029	30.0	42.0	1.0	4.0	2.5	2.5	3.0	0.0	0.0	1955.0	2.0	3.0
UjpkUCts4IhEmN3zX65a7LP244u2	33.831	27.896	9834.211808892283	356.69976806640625	912.2125854492188	8.81435489654541	29.324621200561523	-8.147863388061523	23.416311264038086	4.6404867391356515	17.89927723273972	26.0	30.0	2.0	4.0	1.75	2.0	3.0	2.0	33.971	28.448	9500.652036551386	336.3658142089844	886.60888671875	8.472914695739746	28.255233764648438	-8.052553176879883	24.618602752685547	4.798823942208799	20.66330753219136	33.0	31.0	3.0	2.0	1.0	0.25	1.75	4.0	1.0	1965.0	1.0	3.0
UmzUbGWCcDYo6hjF4AcBZk8Pdz12	34.556	27.532	9262.296196174422	340.02557373046875	756.7041625976562	5.171087265014648	14.596315383911133	-4.754817485809326	11.707268714904785	4.929674730888038	18.84564392173436	21.0	36.0	0.0	4.0	3.0	4.0	3.0	0.0	37.074	31.149	9489.538488501628	308.1519470214844	675.367919921875	4.381811141967773	12.41953182220459	-4.121579647064209	11.243521690368652	4.9155577877451195	18.752266246658507	21.0	40.0	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1967.0	1.0	3.0
Un6NEgBlfPMU5xmG5sYaemOAUVE3	27.401	22.968	9901.246285467078	431.70904541015625	956.3201293945312	8.189584732055664	20.905656814575195	-7.544556140899658	21.540786743164062	6.721874587120522	20.014598743797855	20.0	60.0	0.0	3.0	1.75	2.5	2.25	2.0	23.084	19.141	9472.719348631255	496.8643798828125	1040.09375	8.872138977050781	20.729007720947266	-8.432817459106445	21.83562660217285	7.188599844599561	19.059910586256066	19.0	35.0	0.0	3.0	1.5	2.25	2.0	1.0	0.0	1990.0	1.0	4.0
UoTv9RbFuNRjaK1NN2LiuYMrfxr2	52.372	42.861	10086.324190402245	240.15057373046875	481.74176025390625	3.1388654708862305	8.101424217224121	-3.14324688911438	7.395667552947998	3.944134296955539	17.9331770843688	38.0	26.0	3.0	2.0	1.25	1.25	1.75	2.0	40.582	30.907	9670.770440203316	315.7287292480469	568.3092041015625	4.126312255859375	10.337081909179688	-4.103361129760742	10.940299034118652	4.123067195629253	17.785594108062526	26.0	24.0	3.0	2.0	1.25	1.25	2.25	3.0	1.0	1951.0	2.0	5.0
UxaK1IUZHHgOzkprQzmF0iJmyjw2	37.904	31.209	10713.524455770133	344.0438232421875	809.135498046875	6.563755035400391	18.3271427154541	-6.758926868438721	18.637449264526367	4.582252578407125	17.927505436577565	29.0	31.0	1.0	2.0	1.75	2.5	2.75	0.0	35.383	28.612	9292.619800534072	325.7139892578125	757.0794677734375	6.216989994049072	17.596548080444336	-6.554357051849365	19.367019653320312	4.945096240827395	18.39906186505202	23.0	29.0	2.0	2.0	1.75	2.25	2.75	0.0	1.0	1950.0	2.0	5.0
V2GZHX95mnSQrCbf9cuhVD0IFFf1	44.045	36.819	10647.046747912136	291.6200256347656	673.0438842773438	4.211627006530762	12.4245023727417	-4.07883882522583	11.691082954406738	5.887042334256729	19.070586837596988	30.0	49.0	1.0	3.0	2.5	2.5	2.0	1.0	41.455	32.587	9697.860807905727	299.87200927734375	595.48583984375	3.9044148921966553	10.986421585083008	-3.672633171081543	9.86631965637207	4.263816705375703	15.561095868105369	21.0	68.0	1.0	2.0	2.0	2.5	2.5	1.0	1.0	1962.0	1.0	2.0
VA3HJuDrQTZsUyTp9c0IoyLlLbT2	33.192	26.148	10572.491875274838	407.18243408203125	1056.0263671875	8.84182357788086	27.248517990112305	-8.4241304397583	23.29632568359375	5.314624689142936	20.680807102673967	28.0	44.0	1.0	2.0	2.25	2.25	2.0	2.0	34.319	28.205	12117.374840970262	435.0161437988281	1181.6920166015625	8.645430564880371	26.901161193847656	-8.450895309448242	26.46307945251465	5.662317544380949	22.98494280613102	33.0	44.0	1.0	3.0	2.25	2.5	1.5	1.0	1.0	1990.0	1.0	5.0
VDDStKr4CjN55qXP2gSjicp9iAa2	57.275	42.926	9927.988538745281	231.9081573486328	356.3813781738281	2.8480453491210938	5.474833011627197	-2.7262511253356934	5.233428001403809	6.167204165221966	17.513093456202544	27.0	36.0	0.0	3.0	3.0	3.0	2.25	0.0	48.125	33.744	9514.549408053976	282.0379333496094	390.93896484375	3.575096607208252	5.913588047027588	-3.3937454223632812	5.580193519592285	7.370086737464318	17.500236595971568	23.0	28.0	1.0	3.0	2.75	3.25	1.75	0.0	1.0	1947.0	2.0	6.0
VEG4vJ9s5ChZ5T88POMLonXmt802	33.265	27.343	9527.150447721328	353.84033203125	868.2796020507812	8.200065612792969	23.70040512084961	-7.822336673736572	22.99566078186035	5.138318688414488	19.571895978849692	25.0	46.0	0.0	4.0	2.25	3.5	2.5	0.0	40.521	32.653	10380.18293878501	321.1193542480469	858.626708984375	7.735136032104492	27.586164474487305	-7.2831926345825195	24.204593658447266	6.344892295566598	21.507823452214048	37.0	62.0	0.0	3.0	2.25	3.0	2.5	0.0	0.0	1960.0	1.0	4.0
VLYUGRMSD0PXjjgQEbdrvXjVbEQ2	32.41	27.057	9051.306977563509	335.0474853515625	509.51422119140625	4.133783340454102	9.255703926086426	-3.9840590953826904	7.446249961853027	4.478010241516331	18.897803306872927	21.0	36.0	2.0	1.0	1.0	1.75	2.0	1.0	30.412	24.404	9537.118658631252	391.0257873535156	569.6530151367188	5.080395221710205	9.163239479064941	-4.831889629364014	9.08875846862793	4.864353462507932	19.506502366348045	21.0	44.0	2.0	1.0	0.5	1.25	1.75	2.0	0.0	1988.0	1.0	5.0
VQKxHragLWZzljzqSkqu5kiLhMD3	35.983	28.312	9683.608332036183	342.11651611328125	528.2257690429688	3.8433330059051514	7.650473594665527	-3.774261236190796	6.988309860229492	4.022673366875252	17.125917179315472	22.0	24.0	1.0	2.0	2.5	2.75	2.25	1.0	36.77	28.397	9444.102049309487	337.7719421386719	561.129638671875	4.255049228668213	9.480749130249023	-3.8906784057617188	7.342678070068359	4.595528624382663	15.320110829058699	19.0	21.0	1.0	2.0	2.5	3.25	2.0	1.0	0.0	1971.0	1.0	3.0
VT52ii3rsQTIlmbFBkXVNs7EjPp1	33.12	26.507	9975.409207270633	378.2862854003906	740.8786010742188	10.317384719848633	25.228534698486328	-10.701343536376953	24.584388732910156	6.424325001345116	22.377337167192547	30.0	46.0	2.0	3.0	1.75	2.0	2.5	2.0	33.006	26.136	9548.084812261313	366.24798583984375	785.030029296875	7.994356155395508	22.23464584350586	-7.330776691436768	20.08768081665039	4.8848754258954195	20.328579162619274	27.0	26.0	2.0	2.0	1.25	0.75	2.25	3.0	1.0	1975.0	2.0	4.0
VXt0JQkkNVfKKcn9qNoR13OuUbD3	53.634	40.694	11794.842503533764	290.2631530761719	657.4327392578125	6.7234601974487305	20.62061309814453	-6.267880916595459	16.701005935668945	5.312845551734507	17.010208581054886	33.0	86.0	2.0	3.0	2.5	3.75	2.5	1.0	51.16	41.532	10586.919096832646	257.1200866699219	626.4734497070312	4.726600170135498	17.055511474609375	-4.645540714263916	13.863225936889648	5.273067522826209	17.273367432677542	31.0	67.0	2.0	3.0	2.25	3.0	2.75	0.0	1.0	1957.0	2.0	2.0
VZHkg8WxSMUY3QYLdfJyiOrgYJB2	34.183	28.438	9948.600922481979	349.9947204589844	756.3179321289062	6.636375427246094	17.057865142822266	-6.4102559089660645	17.459035873413086	7.086915477422156	20.200421213345766	27.0	62.0	1.0	4.0	2.5	3.5	2.5	0.0	36.149	27.469	9698.636860526476	356.0439453125	765.9902954101562	6.735042095184326	17.093860626220703	-6.731192588806152	17.221559524536133	6.981333343549029	20.472769281830235	29.0	66.0	1.0	4.0	2.5	3.5	2.5	0.0	0.0	1960.0	1.0	3.0
Vds3VoZKjWfJmDs2gV9n0UBWYA73	35.76	28.279	9447.74943484906	334.4928283691406	623.285400390625	4.319831371307373	10.584206581115723	-3.99585223197937	9.771127700805664	3.8119931610648092	21.176893727546435	27.0	23.0	0.0	4.0	3.0	4.0	3.0	0.0	34.955	25.542	9540.423547686205	375.2379150390625	760.6946411132812	5.574972629547119	15.954041481018066	-5.064098358154297	14.103800773620605	4.258557316238284	22.375263267646552	31.0	30.0	1.0	4.0	2.75	3.75	2.75	0.0	1.0	1955.0	2.0	5.0
Ve2f29jyipXQA0imkVy8USswmfg2	33.183	27.127	9991.02125569989	369.4221496582031	937.74609375	5.814046859741211	17.53590202331543	-5.931219577789307	17.207290649414062	4.760362113347644	20.120241474462592	28.0	42.0	1.0	3.0	2.5	3.0	2.25	1.0	32.195	26.097	10395.998645011663	398.7724609375	947.1572875976562	7.472928047180176	22.4746150970459	-7.243467807769775	23.267866134643555	6.54452931336565	22.08275125093882	33.0	48.0	1.0	3.0	2.5	2.75	2.25	1.0	1.0	1973.0	2.0	4.0
Vh5i9iW7HBU2KjoXIDeA5lOdkV32	40.068	34.22	12363.805605360361	364.552734375	756.69873046875	5.833354473114014	15.875362396240234	-5.653439521789551	15.323197364807129	6.825964190444374	20.484895314466122	40.0	83.0	1.0	3.0	2.5	3.0	2.75	0.0	36.278	28.263	9583.667004143623	340.0272216796875	639.6646118164062	4.546689510345459	11.250260353088379	-4.38944673538208	12.294559478759766	6.676157598739515	18.92940086294831	28.0	76.0	1.0	3.0	2.75	3.5	2.75	0.0	1.0	1965.0	1.0	3.0
ViAyOaRTQRWIZHdwrMdmhZvI9sK2	66.112	55.769	14280.285313323999	257.1634521484375	635.1964721679688	4.0236430168151855	12.15368366241455	-3.886867046356201	15.914642333984375	6.624637203468412	18.31180195743965	50.0	106.0	0.0	4.0	3.0	4.0	2.0	0.0	54.038	45.285	13730.01545630988	303.4928283691406	783.5165405273438	5.31514310836792	16.652124404907227	-5.25575065612793	17.55101203918457	7.573329513578043	20.457039405886274	56.0	82.0	0.0	4.0	3.0	4.0	2.25	0.0	0.0	1948.0	2.0	4.0
ViTlrFoOlhgW2LExiWSUqs0PrFC3	49.321	37.247	9435.480055642916	256.4337463378906	546.9028930664062	3.8304834365844727	12.114709854125977	-3.696373224258423	10.118700981140137	4.126501781231547	17.140316333907077	31.0	23.0	0.0	2.0	3.0	3.75	1.0	0.0	51.951	37.287	9680.693269345471	262.88372802734375	550.4035034179688	3.932199716567993	11.399977684020996	-3.9261274337768555	9.668095588684082	3.831502890748234	15.594754004722773	24.0	26.0	0.0	1.0	3.0	4.0	1.0	0.0	1.0	1965.0	2.0	4.0
VjHLZJBNX1YO9iRGnUh6LmTEaeb2	39.256	31.435	9248.588664338966	296.28668212890625	539.28515625	4.102263927459717	8.968544960021973	-4.010936260223389	8.459129333496094	3.781862987761904	15.81328295574961	19.0	17.0	0.0	4.0	3.0	4.0	2.0	0.0	36.902	28.624	9240.777126654895	324.5794677734375	564.3312377929688	4.501689910888672	9.976143836975098	-4.3220672607421875	9.306168556213379	4.12099388401294	19.104266400937583	23.0	22.0	0.0	4.0	3.0	4.0	2.0	0.0	1.0	1963.0	2.0	4.0
Vx9yxZXYhHh1pZ1vxPIWyOyYduk2	42.712	35.114	9368.576416057109	269.9100036621094	546.0731811523438	3.2675154209136963	8.707852363586426	-3.123613119125366	8.203132629394531	3.999122821269668	16.764035201410458	21.0	25.0	0.0	4.0	2.0	3.0	3.0	0.0	38.786	29.08	9485.196402284313	330.20703125	612.645263671875	4.281668186187744	10.817464828491211	-4.081230640411377	10.621037483215332	4.562764405674173	16.808349813088135	19.0	24.0	0.0	4.0	2.75	3.75	3.0	0.0	1.0	1963.0	1.0	3.0
VxY2spEcEIRruff2C2tR5mQSkR32	39.304	31.366	9203.638378309566	294.9884033203125	450.10205078125	3.2809817790985107	8.319137573242188	-3.160231113433838	6.192104816436768	3.6265060378284972	17.208659024111505	19.0	36.0	1.0	3.0	1.5	1.5	1.5	3.0	40.741	29.464	9244.512989846435	317.8446960449219	479.28387451171875	3.7915143966674805	8.111344337463379	-3.4676005840301514	6.41871976852417	4.412465459589538	18.147095693341093	19.0	37.0	1.0	3.0	1.75	1.75	2.25	3.0	0.0	1975.0	1.0	4.0
Vxsp2LAILcN3b4CiCDc7LQlw4a02	34.198	25.014	10337.632776217866	416.6719970703125	994.6611938476562	7.030982494354248	20.520328521728516	-6.900534629821777	20.058691024780273	5.528669004352754	19.377692158166106	35.0	44.0	1.0	2.0	2.0	2.5	1.5	1.0	38.104	28.72	10795.500832080894	379.9894714355469	803.7296142578125	7.437530994415283	19.344202041625977	-7.010743141174316	18.401538848876953	5.722306971590732	21.064946458208276	36.0	47.0	1.0	2.0	2.0	2.5	1.5	1.0	0.0	1965.0	1.0	5.0
VznFqBbuZUTlVxdaUqRUXhu1hx52	29.248	23.774	9631.473811011729	406.3913269042969	900.4996337890625	7.000482559204102	20.020477294921875	-7.068563938140869	21.1157283782959	4.547360881863259	19.73789054517337	23.0	34.0	2.0	2.0	2.5	3.0	2.5	0.0	42.237	23.231	9801.43079513625	424.580078125	983.360595703125	8.494117736816406	23.02524185180664	-8.400585174560547	24.18010139465332	6.540810176764182	21.20737671753825	26.0	31.0	2.0	2.0	2.25	3.0	2.25	0.0	1.0	1987.0	2.0	3.0
W0A7Q7EujCVootbzrnHYkxUjdf33	47.399	36.568	9806.02404893627	268.5846252441406	640.4965209960938	4.764683246612549	13.253548622131348	-4.641395092010498	12.023200988769531	4.498900787625437	16.233636234633927	25.0	53.0	1.0	2.0	2.0	3.0	2.5	1.0	39.024	30.291	9564.599199403563	318.1836242675781	648.03515625	5.332396507263184	12.82622241973877	-5.168316841125488	12.229557991027832	5.562490496153417	15.540185566848793	22.0	22.0	1.0	2.0	2.25	3.25	2.5	0.0	1.0	1957.0	2.0	5.0
W32bAZ9ETRVJJfAuCAKhSuS9qnz1	32.665	25.009	9928.330352570876	397.7696838378906	852.4595947265625	5.355174541473389	12.415143013000488	-5.41286563873291	12.577887535095215	7.674422761329078	24.049971249399018	36.0	53.0	1.0	4.0	2.5	3.25	3.25	1.0	34.145	27.967	10420.92227164112	373.30908203125	828.747802734375	5.286627292633057	11.894610404968262	-5.460672378540039	13.198217391967773	9.434321023242662	28.07603258509792	52.0	61.0	1.0	3.0	2.25	3.25	2.75	1.0	1.0	1966.0	2.0	3.0
