ID	Task_duration_Pr_PointClick	Working_time_Pr_PointClick	mouse_dist__Pr_PointClick	speed_mean__Pr_PointClick	speed_sd__Pr_PointClick	pos_accel_mean_Pr_PointClick	pos_accel_sd_Pr_PointClick	neg_accel_mean_Pr_PointClick	neg_accel_sd_Pr_PointClick	angle_mean__Pr_PointClick	angle_sd__Pr_PointClick	x_flips__Pr_PointClick	y_flips__Pr_PointClick	total_dev_ideal_line__Pr_PointClick	mean_dev_ideal_line__Pr_PointClick	sd_dev_ideal_line__Pr_PointClick	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_PointClick	Working_time_Con_PointClick	mouse_dist__Con_PointClick	speed_mean__Con_PointClick	speed_sd__Con_PointClick	pos_accel_mean_Con_PointClick	pos_accel_sd_Con_PointClick	neg_accel_mean_Con_PointClick	neg_accel_sd_Con_PointClick	angle_mean__Con_PointClick	angle_sd__Con_PointClick	x_flips__Con_PointClick	y_flips__Con_PointClick	total_dev_ideal_line__Con_PointClick	mean_dev_ideal_line__Con_PointClick	sd_dev_ideal_line__Con_PointClick	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
ZPFqhm5a3AYjNyspvP02JewdbGu2	19.923	17.217	3716.291298646975	218.4768524169922	321.145751953125	3.6319894790649414	7.206447601318359	-3.4166159629821777	6.753885269165039	7.797928751046084	17.077545845309206	17.0	18.0	7442.409491054392	10.084565706035761	10.075132763470737	2.0	4.0	3.75	3.5	2.75	0.0	26.8	20.68	4019.018250196785	197.59185791015625	339.21697998046875	3.5152428150177	8.786794662475586	-3.2915828227996826	8.166850090026855	8.173680978266178	20.429026711472773	23.0	22.0	9256.703190703563	10.554963729422536	11.745334887657888	3.0	3.0	2.5	4.0	2.5	0.0	1.0	1960.0	1.0	2.0
ZSIrIPZmxIPSn4GyaDQ3dshIgT73	28.648	22.772	3906.9703942023934	175.04348754882812	362.32733154296875	3.4110710620880127	10.670011520385742	-3.3314599990844727	12.221848487854004	8.813231426980732	20.371594437311877	30.0	30.0	10562.860393641899	9.593878649992641	13.122224190727758	1.0	3.0	2.25	3.0	3.0	0.0	28.376	20.991	4759.683579813841	231.95339965820312	403.7819519042969	4.751656532287598	9.762405395507812	-4.811922073364258	10.113860130310059	13.026888485604523	23.485352851639867	42.0	38.0	14665.857485706209	12.41816891253701	15.85849481429752	2.0	3.0	2.25	2.75	3.25	2.0	0.0	1943.0	2.0	5.0
ZTYCQpC7M4VfUYoKpI0Xv78L27w1	18.094	15.422	4566.055335406318	302.5881652832031	535.55810546875	6.211146831512451	13.59985637664795	-5.887635707855225	12.98184585571289	10.444277796965565	23.64333417204755	30.0	31.0	13111.465544239105	15.873444968812477	19.16447377934568	2.0	2.0	1.5	1.5	1.75	2.0	18.358	14.568	4593.484942371485	317.66839599609375	544.4989013671875	6.399659156799316	13.219316482543945	-6.144209384918213	12.26659870147705	10.512110760828529	24.48159382725391	23.0	31.0	12441.51842718291	16.95029758471786	22.71121161343737	2.0	3.0	1.75	2.0	2.0	1.0	1.0	1960.0	1.0	4.0
ZUl3ODhQmvTtSJ7W9v97KXxRPOn2	15.744	14.287	4671.017083473616	327.7906494140625	532.9749145507812	7.013887405395508	14.616116523742676	-6.942225933074951	12.747302055358887	10.519020461709035	19.800859349649762	38.0	31.0	10886.033603197879	13.42297608285805	19.583919599654287	1.0	3.0	2.0	2.75	2.5	1.0	19.448	14.951	4638.4899214184115	318.1405944824219	614.0565185546875	6.619502067565918	16.13804817199707	-6.523946285247803	15.404646873474121	9.52656435657218	23.647401423748367	39.0	31.0	8930.735736311135	13.803300983479343	17.306049991481842	1.0	3.0	2.0	2.25	2.25	3.0	0.0	1959.0	2.0	3.0
ZWTfHjV3H6OZmsjREj1b30r6GUN2	17.032	15.07	3778.0374613902277	254.15658569335938	408.2821350097656	3.818876028060913	8.786377906799316	-3.4604134559631348	6.635444164276123	7.989829099948282	19.836450149527575	19.0	15.0	6365.942088459064	9.239393452045086	11.0567899029027	2.0	1.0	1.0	1.5	1.25	3.0	17.162	14.518	3855.07111130601	268.83343505859375	477.26007080078125	4.091240406036377	9.031283378601074	-3.7560629844665527	7.205102920532227	9.712159387432793	23.65300747209932	14.0	18.0	4744.351625490639	6.987263071414785	9.382565418822535	2.0	1.0	0.75	0.75	1.0	3.0	0.0	1991.0	1.0	4.0
ZZqLstf8XacYR4a0379Mf62Y8rj2	24.851	21.526	3966.0953056505223	188.18959045410156	388.8866882324219	3.5543949604034424	12.595816612243652	-3.3173890113830566	8.650351524353027	6.800600178712377	17.514396149910716	19.0	15.0	10789.670476611465	12.123225254619625	13.221359421434943	1.0	4.0	3.0	4.0	3.0	0.0	25.756	21.761	5180.236202952246	243.54661560058594	469.8651123046875	5.108744144439697	15.652523040771484	-4.876689434051514	13.028526306152344	8.093164141122594	17.16073697139507	29.0	22.0	21039.518660812922	20.810602038390627	23.190256917110464	1.0	4.0	2.75	3.5	3.0	0.0	0.0	1971.0	2.0	3.0
Zc71mUKEkPYeWX6XalMwJUWhJ9I3	22.656	19.828	4010.5449600410852	205.19546508789062	310.64923095703125	2.895442485809326	5.360907077789307	-2.81451678276062	4.765213489532471	9.411160837020882	20.665300129207303	27.0	23.0	10042.183023519967	10.86816344536793	12.315778533464629	0.0	3.0	2.25	2.0	3.0	1.0	20.567	17.615	3949.5488526226454	228.9593505859375	348.68890380859375	3.7736454010009766	7.021913528442383	-3.7078261375427246	7.363043308258057	10.584191678330892	22.42328345375143	25.0	28.0	10556.584297263375	12.478232029862145	14.233453439915419	2.0	3.0	1.75	2.0	2.5	2.0	0.0	1967.0	2.0	6.0
ZfwBClR2JiTbOE4drFb7CGjTIyz2	21.808	18.903	3895.550583180071	208.59710693359375	350.806640625	4.113681316375732	10.37685775756836	-4.146018028259277	9.60562515258789	7.2675364695445595	17.85623359535676	19.0	16.0	6369.771765405832	6.754795085265994	8.584359321123953	0.0	4.0	2.75	3.75	3.0	0.0	25.383	19.558	3831.9707454306426	202.2681884765625	372.357177734375	4.01227331161499	11.48783016204834	-3.979724645614624	9.495992660522461	5.489670741210695	13.993312502101475	15.0	16.0	8372.695273268844	9.657087973781827	13.351731833742807	0.0	4.0	2.75	4.0	3.0	0.0	1.0	1951.0	2.0	4.0
ZjkJDG3fvUYQMM3sK5jxr6g4wp33	23.497	19.564	4746.879407841794	243.6171112060547	479.7592468261719	5.17023229598999	12.357996940612793	-5.007450103759766	11.054622650146484	9.55794182580328	21.821680298183374	29.0	38.0	10750.250106336152	11.774644147137078	17.886067039718895	2.0	3.0	2.25	3.75	3.0	0.0	23.216	18.077	5747.494663025214	324.71722412109375	697.4112548828125	7.9049153327941895	20.968788146972656	-7.974267482757568	22.654850006103516	11.363819402979091	25.80894297704337	35.0	54.0	16498.478520129654	18.110294753160982	21.7186072901553	2.0	2.0	2.5	3.75	2.5	0.0	1.0	1959.0	2.0	3.0
ZluSUimgFLcFlhHJMI0hhbszHx53	16.651	14.805	4113.437672571217	281.8388366699219	406.2601318359375	4.711722373962402	9.344802856445312	-4.157294273376465	7.855642795562744	7.3483659502038	21.612072947781872	25.0	16.0	8296.686819360857	12.513856439458307	15.947931670544918	1.0	4.0	2.25	3.25	3.0	1.0	16.154	12.775	4108.68067062314	326.0857849121094	446.9605712890625	5.5420966148376465	9.514711380004883	-5.110428810119629	9.032815933227539	8.157751743559706	21.055121099711005	24.0	14.0	8343.527353972244	13.70037332343554	16.382950742590552	2.0	4.0	2.25	2.5	2.75	2.0	0.0	1991.0	2.0	5.0
ZnIuwLJwtQODbdCDFMuewYq3ESd2	16.114	13.499	3786.598680123874	283.95941162109375	381.3102722167969	3.855081558227539	6.623733043670654	-3.5370638370513916	4.91779899597168	8.397739291678933	20.375400686516002	25.0	18.0	4460.779963841753	7.385397291128729	7.242999390986325	1.0	2.0	2.25	3.5	1.25	0.0	16.936	14.239	3703.1335945308138	265.1724853515625	368.9789733886719	3.2016561031341553	5.920416355133057	-2.8502180576324463	4.429452419281006	8.209139359029235	21.982125074506545	21.0	18.0	4096.856405404313	6.401338133444239	7.008531793776239	1.0	3.0	2.25	3.5	1.0	0.0	1.0	1980.0	2.0	5.0
ZnUbU8VjuaQs5QfbO1usf0Fa6Lh2	18.424	16.147	4183.208259486038	260.8798522949219	502.2788391113281	4.9855732917785645	10.926735877990723	-4.977917194366455	11.992446899414062	6.649294061823067	16.922469127474177	18.0	12.0	8583.918204577736	12.38660635581203	14.520505560390252	1.0	4.0	2.5	2.75	2.5	2.0	19.881	16.879	4075.0172271426377	245.85325622558594	453.5235900878906	4.716549396514893	10.345346450805664	-4.570521354675293	10.10960578918457	7.5368449620012115	16.878927397695353	25.0	22.0	8510.84887586561	10.995928780188127	12.653295192453854	1.0	4.0	2.25	2.5	2.0	1.0	0.0	1971.0	1.0	5.0
a2DBbI4D5ka9SCt5g9UaluXHdQ12	24.401	21.541	4155.760116751675	195.6572723388672	339.3940734863281	3.658923625946045	7.650285720825195	-3.540430784225464	8.180133819580078	9.542327859897682	22.55003798413804	23.0	28.0	11449.032172123687	10.620623536292845	13.601611662403423	0.0	1.0	2.0	3.25	1.5	0.0	27.22	22.405	3860.4849771257927	172.84463500976562	322.1609191894531	2.5405385494232178	6.262368679046631	-2.4723706245422363	5.806160926818848	6.958971999383943	23.149093540813677	23.0	28.0	7282.380612265457	7.907036495402234	7.280615278755673	0.0	1.0	1.5	3.0	1.75	0.0	0.0	1949.0	2.0	5.0
a5YdxOGLaTgm9yLTnlWoxv6rzvZ2	31.175	22.442	3936.5190717558003	178.28439331054688	358.99822998046875	2.7771852016448975	6.826678276062012	-2.6792290210723877	6.1858110427856445	5.047006381463441	13.334642920113684	21.0	12.0	8800.603767042248	11.370289104705748	14.073011707631442	0.0	3.0	2.25	2.75	2.0	2.0	35.011	23.847	3846.6555667555886	166.305908203125	307.5917663574219	2.7893102169036865	6.68724250793457	-2.7100579738616943	6.396686553955078	5.9123645273519125	16.425807907467636	19.0	15.0	8006.989749236723	8.401878015988167	9.359922101132394	0.0	3.0	2.5	2.75	2.0	2.0	1.0	1934.0	2.0	6.0
a6vClM86HHMDDvcRZKxMfjVudtM2	16.185	13.777	3780.215253275039	274.8247985839844	418.4236755371094	4.783585548400879	8.614079475402832	-4.801830768585205	8.45580005645752	8.89469102092095	18.380571722911125	21.0	14.0	5283.023591356505	7.357971575705438	8.046274462876628	0.0	3.0	2.25	3.5	2.0	0.0	19.63	12.722	4005.2461691531753	324.83746337890625	495.97271728515625	5.162031650543213	11.891844749450684	-5.094856262207031	10.470930099487305	9.44253086991399	20.551614456918426	24.0	23.0	5044.262379964717	7.175337667090636	9.999929849508462	0.0	3.0	2.25	3.5	1.75	1.0	1.0	1986.0	2.0	4.0
a96nezyBcXMiXTja2eBbZDW6ehG3	35.665	30.271	5188.349964980931	172.08457946777344	381.0246276855469	3.0724565982818604	8.549060821533203	-3.067619562149048	8.735536575317383	8.776488861368875	21.72565585974413	51.0	39.0	14972.284307140713	9.954976268045687	14.347160582058235	0.0	3.0	2.5	3.0	2.5	0.0	35.677	28.143	5121.957269205219	190.12461853027344	409.8655090332031	3.4012420177459717	9.036519050598145	-3.4637856483459473	8.813934326171875	8.924981002574473	21.082655518136125	58.0	49.0	15651.440070691287	10.929776585678274	13.657179380664543	0.0	3.0	2.5	3.25	2.5	0.0	1.0	1944.0	2.0	5.0
aAlgJSi6GsY8t4W11tEAvn3IaJg2	18.839	16.894	4913.823391387216	294.0648498535156	652.1992797851562	7.223759174346924	18.156709671020508	-7.093390464782715	19.27965545654297	7.46546228496243	18.572667555874453	27.0	26.0	10289.068534196736	14.290372964162135	16.038388128812894	1.0	3.0	2.5	3.0	2.0	1.0	20.597	16.277	4374.730322643941	274.62213134765625	602.7322387695312	6.80839729309082	22.54471206665039	-6.264379024505615	17.164308547973633	6.678344796216679	16.843692399153692	18.0	16.0	9185.415860801564	14.46522182803396	19.300852603950478	2.0	3.0	2.0	2.25	1.75	2.0	1.0	1977.0	2.0	4.0
aDWuny77RIdispKsfKtTVOrv1bk1	32.8	29.826	4982.981424836358	168.1167755126953	350.8722229003906	3.42815899848938	9.241374969482422	-3.4234464168548584	8.97416877746582	11.861258770992023	24.85126160629465	73.0	51.0	21113.526259827704	13.130302400390363	16.597209166405495	0.0	4.0	3.0	4.0	3.0	0.0	35.76	27.372	4531.759296081322	166.36416625976562	337.6828918457031	2.979867935180664	7.490462303161621	-3.0154006481170654	8.182680130004883	11.32635756104672	24.369509167553474	60.0	66.0	17688.051593584136	11.223382990852878	15.078334199871543	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1925.0	2.0	3.0
aEl3C3YiSbVRWGI56CmkxDU1ZFE3	17.86	15.272	3817.9323751940624	254.27456665039062	455.9404296875	4.887582302093506	11.035527229309082	-4.896479606628418	10.506401062011719	7.975734882861493	18.344902469900404	15.0	18.0	5189.761786479046	7.41394540925578	8.111834421425227	0.0	3.0	2.25	2.5	1.5	1.0	19.708	16.797	4370.132420669621	261.7629699707031	537.5947265625	5.319029808044434	19.933734893798828	-5.154299736022949	16.457382202148438	7.723950238960677	17.412348412124224	19.0	23.0	11084.099418619991	13.751984390347383	26.64753947169037	1.0	3.0	2.25	2.25	1.75	1.0	0.0	1990.0	1.0	4.0
aRdCfeC969fwY3AhSZvAspdakQm2	22.671	19.693	3943.0896088069376	203.77725219726562	438.20166015625	3.7182388305664062	9.538665771484375	-3.486938953399658	9.281062126159668	6.2214604665158255	18.381250963796923	17.0	18.0	5382.20015602738	5.606458495861855	6.454303208453423	1.0	3.0	2.0	3.25	1.75	2.0	21.462	18.374	3734.185741394371	207.28204345703125	401.68341064453125	3.423710584640503	8.837713241577148	-3.234248399734497	8.173531532287598	6.7267715969276995	17.448630916522365	23.0	14.0	4485.012392579183	5.571443965936873	6.248914479289449	1.0	3.0	2.0	2.5	1.5	2.0	1.0	1945.0	2.0	5.0
aao7oY4xKCYgOvkjEZsHAHzHwI53	21.915	18.197	3822.9220535705663	212.73912048339844	339.769775390625	4.304133892059326	9.397778511047363	-4.133339881896973	8.663298606872559	7.718976940591811	15.009827859955534	15.0	17.0	7790.992418898411	9.144357299176539	9.532960493867346	2.0	2.0	1.25	1.5	1.5	2.0	21.035	17.138	3990.1631722878187	233.75296020507812	305.9680480957031	5.174523830413818	8.424898147583008	-5.172442436218262	8.60342025756836	7.989566083348017	16.748175681550112	21.0	16.0	9199.4620841643	10.065056984862474	13.340120119573843	2.0	2.0	1.0	1.25	1.5	3.0	0.0	1968.0	2.0	5.0
ahIhInNiTQTmWQLmQVIR5Gbxsz62	16.256	14.164	4290.142411437408	305.2395935058594	508.9516906738281	5.139980792999268	11.336148262023926	-4.709621906280518	10.044917106628418	10.32229081550099	18.482015914630015	26.0	25.0	6355.171781594829	8.863558970146205	13.400947976030503	1.0	2.0	2.25	3.25	2.5	1.0	18.383	14.104	4478.073322494209	319.2922058105469	490.4090881347656	5.328932285308838	10.953435897827148	-4.89178991317749	8.959114074707031	11.19246927481038	25.535868122812865	36.0	24.0	10408.710164012713	13.97142303894324	26.746085018199366	1.0	2.0	2.25	3.0	2.25	1.0	1.0	1973.0	1.0	3.0
ainHdRfoYUhALzfLd25D8Yqn0Lu1	17.288	14.288	4732.81310306439	332.82794189453125	540.829345703125	6.151736259460449	12.919316291809082	-6.11191987991333	12.524503707885742	9.229227441794476	19.269155967422446	33.0	21.0	12839.24481992553	17.56394640208691	33.37057725265651	2.0	2.0	2.25	3.25	1.75	0.0	16.696	13.181	4215.677559148437	321.1944885253906	513.0201416015625	5.5731682777404785	10.705672264099121	-5.631108283996582	11.202075004577637	9.38014620442084	20.425271421481558	31.0	21.0	7917.2561175662795	11.278142617615783	14.600192668610628	2.0	2.0	1.75	2.5	1.75	0.0	0.0	1966.0	1.0	3.0
akSewaMRaOQAkjWEBJDPn91kXIx1	24.304	21.273	4548.525438544761	216.13333129882812	378.762939453125	3.4400696754455566	7.883650779724121	-3.232795476913452	7.028147220611572	8.148382702314274	20.540516954808	28.0	28.0	15662.360886982768	16.91399663821033	19.412035564884658	2.0	2.0	1.75	2.0	2.5	1.0	23.028	18.515	4230.574589866355	231.7488250732422	412.3271179199219	4.144856929779053	10.265433311462402	-4.038181304931641	8.662675857543945	8.987219074926088	19.763338506482203	39.0	22.0	8545.975881257713	11.098669975659368	12.802920027789627	1.0	3.0	1.25	1.25	2.0	2.0	0.0	1962.0	2.0	5.0
aoqPVm1Y4tO7nxndyxxgXqtcMb73	18.96	16.426	3686.8329135174513	228.8536834716797	334.2353210449219	2.6521902084350586	5.772648811340332	-2.547112226486206	5.420011043548584	6.7417024779690164	16.34042467027078	15.0	16.0	5805.908985150649	8.365863090995171	8.575601143405997	0.0	4.0	3.0	3.5	2.25	0.0	19.371	16.206	4010.5958328620595	253.19418334960938	366.0224914550781	3.5811290740966797	7.639315128326416	-3.4607181549072266	7.287045478820801	8.312565821748008	16.97745081832619	25.0	14.0	6946.289743354113	8.826289381644361	9.88758410943794	0.0	4.0	3.0	3.75	2.75	0.0	0.0	1962.0	2.0	3.0
arJgpJolPfe62ZGQvPpneAYa4Aw1	22.301	19.108	3866.0231391851967	205.36643981933594	301.98974609375	4.607929706573486	9.210185050964355	-4.349824905395508	8.181994438171387	9.520455286630584	18.014154604435316	24.0	14.0	7981.293547420028	8.600531839892271	9.692947176347337	2.0	3.0	1.75	2.25	2.0	1.0	23.529	17.376	3692.6769108666667	216.51580810546875	279.3932800292969	4.3914713859558105	7.338484764099121	-4.18000602722168	7.09726619720459	8.209853292237906	15.857536121365277	19.0	16.0	5449.605690036763	6.32204836431179	7.671632966292536	2.0	3.0	2.0	2.75	1.75	1.0	0.0	1963.0	2.0	4.0
b3w2Y4l17GNnWtNJEr6Q9AEZSco2	14.945	13.08	3994.9994515394014	307.54425048828125	437.0412292480469	4.34166145324707	7.510278224945068	-4.187860012054443	7.037106513977051	8.808226478752553	20.695220123583955	15.0	18.0	6657.905182004981	10.22719690016126	10.763537683203298	1.0	3.0	2.25	3.25	2.5	1.0	16.442	12.996	4088.0260261556095	320.2527160644531	459.7734069824219	4.965627193450928	8.260974884033203	-4.722921371459961	7.66317892074585	8.276706832707632	21.073669866810064	21.0	10.0	6954.276478684995	11.073688660326425	16.058357804926082	1.0	2.0	2.0	3.0	2.25	1.0	0.0	1981.0	1.0	5.0
b6zZEHMproMZ0vetPctsgmDeIC82	19.249	17.029	4714.4491368837635	279.1266784667969	603.455810546875	6.8438897132873535	17.408580780029297	-6.355334281921387	15.50388240814209	9.373500794627855	20.452556373269857	23.0	21.0	11709.482038698823	14.141886520167661	18.47196866013148	1.0	3.0	2.25	3.0	2.75	0.0	22.894	17.838	4899.563110343184	278.70098876953125	602.5572509765625	7.336060047149658	18.46605110168457	-6.867824077606201	17.17327117919922	10.061893871432797	21.093135638112198	33.0	24.0	10672.783802483626	11.152334171874218	14.429383642696196	1.0	3.0	2.25	3.0	2.75	1.0	0.0	1964.0	2.0	4.0
b8LNjlTADhUhC58U2wAmsK3Cz7o1	27.178	22.528	4395.849649186601	195.37107849121094	424.98382568359375	3.0861880779266357	7.447058200836182	-3.1496920585632324	8.262235641479492	8.586671560968613	23.277812970991906	34.0	42.0	10555.433992029186	9.73748523249925	11.354007010037426	0.0	2.0	2.5	3.5	2.5	0.0	30.26	23.666	5683.78580902117	244.93798828125	491.9076843261719	3.4202284812927246	8.916949272155762	-3.280905246734619	8.297694206237793	7.645712622217275	20.167038944830598	42.0	36.0	16676.579371510823	14.996923895243546	19.96770221268819	0.0	2.0	2.25	3.25	2.5	0.0	1.0	1945.0	1.0	3.0
bBWFS6m5gAe5KwkFgNYefAWZ79y1	22.624	19.474	3994.0119127990824	209.1653289794922	353.25439453125	3.1337883472442627	8.468908309936523	-3.0579934120178223	6.084672927856445	8.343876284169038	19.787054658007786	25.0	16.0	7618.242512755617	8.182859841842768	11.819385775392353	1.0	3.0	2.0	2.75	2.25	0.0	20.849	17.212	4008.1445096042025	238.36721801757812	392.3705139160156	3.8089373111724854	7.809947490692139	-3.8136184215545654	7.111824035644531	11.27711386910376	22.392331280245205	29.0	20.0	7295.662579130769	8.115308764327885	8.589509627048496	1.0	2.0	1.5	2.25	2.75	2.0	0.0	1954.0	2.0	4.0
bDvxyMZPGtQwUO9Tak1jwa5ZHHg2	19.789	17.426	4014.269037063482	234.75257873535156	417.3075256347656	3.557832717895508	7.8546271324157715	-3.579955816268921	7.533432960510254	10.501588061170485	22.16351196380895	29.0	24.0	7049.6373115593415	8.452802531845734	10.421309177899767	3.0	1.0	1.25	1.25	1.5	3.0	20.803	16.763	3986.865584567997	242.28903198242188	435.93841552734375	3.465196371078491	7.8488054275512695	-3.415398359298706	7.2044806480407715	8.614017570923275	20.960373100355447	27.0	30.0	5663.738615774819	8.137555482435085	8.902161978103694	4.0	0.0	1.0	1.0	1.75	4.0	0.0	1963.0	1.0	3.0
bKxFV6OVHdYKe69kMQb11cHm3RY2	17.123	14.25	3875.7101247841215	279.6327819824219	485.1412353515625	4.934481143951416	11.543394088745117	-4.82374382019043	10.463216781616211	10.444557125812974	22.559203373192688	39.0	26.0	6882.356061976285	9.31306638968374	11.610824788790536	1.0	2.0	2.25	3.0	1.75	2.0	18.085	14.844	3779.0655683214172	260.8050842285156	399.4206237792969	4.529114723205566	9.269250869750977	-4.127714157104492	8.547642707824707	11.65366478453553	24.153805741330505	36.0	26.0	5380.4095883057635	6.569486676808014	7.415468456373081	2.0	2.0	2.5	3.0	1.75	2.0	0.0	1970.0	2.0	3.0
bMvwJcVvVJNag0QZ8MlRZ9jdXNu2	15.999	13.813	3942.459043566976	291.70989990234375	485.3072509765625	4.4989142417907715	10.018978118896484	-4.349529266357422	8.552102088928223	8.351728352602679	19.325570131022342	19.0	16.0	5533.014450849073	9.221690751415121	8.006150950476544	0.0	3.0	2.25	3.5	1.75	1.0	20.698	15.627	3927.0128472094593	259.7230529785156	413.6118469238281	3.9795150756835938	7.578027725219727	-4.119707107543945	8.04137897491455	8.668157694453084	19.244208112005015	22.0	18.0	5018.995127832075	7.129254442943289	7.149655546134485	1.0	3.0	2.75	3.75	1.5	0.0	1.0	1979.0	2.0	5.0
bP2ZtzrePjc2KWFzvb5LTrYyrqb2	15.909	13.956	3923.0735047545286	284.9000549316406	475.2029113769531	4.969081878662109	9.717436790466309	-4.7720160484313965	9.599763870239258	8.04140306967701	18.821546950516552	28.0	20.0	7209.479130489893	10.890451858746061	15.206139228067382	1.0	1.0	1.5	1.5	2.0	1.0	16.271	12.731	4026.966183816202	323.84130859375	560.27783203125	5.546663761138916	11.828418731689453	-5.381087779998779	10.219171524047852	9.385727249261269	20.108331605131383	21.0	16.0	5233.542992799313	9.481056146375566	13.70317105895172	2.0	1.0	1.25	1.5	2.25	1.0	0.0	1979.0	2.0	4.0
bRZ7XNFXYzYn8LWe5T1K7kp81TT2	21.51	18.519	4790.039618434619	259.411865234375	447.0330810546875	4.655838489532471	9.223185539245605	-4.556366920471191	9.058409690856934	12.415996145204211	24.9011375656914	49.0	32.0	11755.969345667563	12.586690948252208	16.05770701029324	1.0	3.0	2.0	3.0	2.0	1.0	25.091	17.887	5838.055283910542	333.2223205566406	634.658203125	6.129396438598633	13.153731346130371	-5.811722278594971	12.615041732788086	11.953692628907948	25.903796390417636	39.0	39.0	13078.999684265846	13.039880044133445	19.597750589889323	1.0	2.0	0.75	1.75	2.0	2.0	1.0	1962.0	1.0	5.0
bTtwI0gxVEhW1jP9UfnE8vXUB8A3	15.254	12.677	3723.929308114497	298.7508544921875	452.3586730957031	5.616574287414551	10.654695510864258	-5.339160919189453	10.442207336425781	7.514687220015012	18.284205995453753	16.0	12.0	7289.8917706494985	13.01766387615982	14.726380204894749	1.0	2.0	1.75	2.0	1.5	1.0	16.195	13.548	3921.3741607013635	290.7952575683594	533.564208984375	5.588317394256592	14.359463691711426	-5.395111083984375	11.928265571594238	7.398642277470883	17.892687268688935	21.0	19.0	6883.329027176995	12.44724959706509	13.809549415621277	1.0	2.0	2.0	1.75	1.75	1.0	1.0	1990.0	1.0	4.0
bZW08uLCWLRapX24xuzA8r5VNtf2	24.761	21.31	5456.972512088223	258.93109130859375	529.3858032226562	4.102424621582031	9.205081939697266	-4.1781415939331055	11.52364444732666	8.278449545002054	18.40930254452738	26.0	19.0	14016.110034783902	14.375497471573233	20.124894169308103	0.0	3.0	1.5	3.25	1.75	0.0	27.844	22.505	4227.843645314208	193.5825958251953	358.5545654296875	2.991689443588257	7.061305522918701	-3.021562337875366	7.121773719787598	8.790152065090481	19.61133623004468	21.0	24.0	10096.686186780178	10.14742330329666	15.002865136474954	1.0	2.0	1.75	2.5	1.75	0.0	1.0	1964.0	1.0	4.0
bdlBv7TwK9XIQqwwBmwon4Lqbcg1	27.042	23.387	3958.5245331519272	170.03970336914062	318.1746520996094	2.8501203060150146	6.980862617492676	-2.79244065284729	6.502788543701172	8.886386067968028	20.83561262600462	26.0	27.0	8531.786997267873	8.307484904837267	8.986614792660644	2.0	4.0	2.25	3.5	2.5	1.0	27.711	21.328	4105.17584450319	197.0326690673828	349.41925048828125	3.1247899532318115	7.317306041717529	-3.121914863586426	6.773143291473389	8.167498935832823	19.581416443741766	26.0	26.0	12383.125355700053	12.993835630325345	18.883517520907077	3.0	3.0	2.25	3.25	2.5	1.0	0.0	1950.0	1.0	4.0
blgkBlDGZVa6OM5TjvErEVdTzkG3	19.897	17.481	4669.3793734638	270.2187194824219	480.9674377441406	5.321837425231934	12.283821105957031	-5.361927509307861	11.804632186889648	8.65364865057007	21.497316458187086	25.0	21.0	11229.358664515254	13.480622646476895	14.929860316941632	2.0	4.0	2.25	3.25	1.25	2.0	18.802	14.278	3914.50365038968	277.3293762207031	598.7406616210938	5.839486122131348	15.014100074768066	-5.263485431671143	13.334589004516602	7.384674944185624	18.48196269377584	18.0	12.0	5089.681093777205	9.121292282754847	13.551657088702564	2.0	4.0	2.5	3.25	1.0	1.0	0.0	1982.0	1.0	5.0
bqpeDlDVCahnCzoWmBdqqjPhtmQ2	19.037	16.286	3880.604356363785	240.8817138671875	432.3213806152344	3.73596453666687	8.200974464416504	-3.583311080932617	6.863515853881836	5.824988516350741	14.319468795260633	27.0	14.0	6397.274919369584	10.138312075070655	10.030694816453652	1.0	2.0	1.75	1.5	1.5	2.0	19.019	15.01	4325.78032175449	289.25311279296875	522.4005737304688	4.881688117980957	10.807291030883789	-4.588447093963623	9.723200798034668	7.082074663093677	17.912242631948608	19.0	25.0	9693.911378854067	15.123106675279356	18.300632234376458	1.0	2.0	1.5	1.75	1.25	2.0	1.0	1968.0	1.0	3.0
bx9FGIPyQfhyayWlfwVKrmdxsvt1	20.656	18.248	4342.795479706174	238.287841796875	402.77459716796875	3.6905112266540527	7.621798515319824	-3.8008599281311035	6.96866512298584	9.670807177376684	21.640465364562267	29.0	30.0	8553.786713391848	9.197620121926718	12.081291706096161	0.0	2.0	2.25	3.25	1.25	1.0	19.922	16.983	4608.040355753507	271.86077880859375	444.1634826660156	4.48777961730957	8.633339881896973	-4.348642349243164	7.441147327423096	11.065855637338831	21.8874664573112	30.0	35.0	9409.846990398164	9.621520440079923	13.664960257272162	0.0	2.0	1.75	2.25	1.0	2.0	0.0	1983.0	1.0	4.0
